Yield,Clusters,Long,Lat,Intercrop,Fert,Manure,Labour,Pest,Residue,Rotation,Fallow,Femhead,Mindis,Erosion,Hhsize,Headage,Meanedu,Educmax,Landsize,Nplots,FempltsF,TLU,CropD,LvstD,Ntreat,Ncrop,FertHa,Totincome,MaizeA,octEVI,novEVI,decEVI,janEVI,febEVI,marEVI,aprEVI,seasEVI,octprec,novprec,decprec,janprec,febprec,marprec,aprprec,seasprec,pdsi,lst,Maxtemp,Mintemp,Soilmoist,Silt,Sand,Clay,CEC,Orgcab,Soilbulk,DEM,MarketAccess,LivDens
537.1848145,6,34.52015676,-14.2176432,1,0,1,0,1,1,0,0,1,0,0,4,35,6,7,0.210441127,2,0,0,4,0,0,3,0,30.77536201,0.186155682,0.141100004,0.167999998,0.259900004,0.350499988,0.419499993,0.429100007,0.382649988,0.353799999,35,34,346,340,183,410,42,1390,4.300000191,40.31999969,30,20.89999962,1659.099976,18.54079047,20.03605838,16.73764399,23.2245851,20.03605838,140.7009567,518.8389503,17,1165.697963
549.1222534,6,34.07079227,-14.31316886,1,0,1,1,0,0,1,0,1,1,1,5,60,9,11,0.910562575,4,0,0.400000006,4,1,0,9,0,28.63101387,0.364217639,0.156000003,0.178499997,0.258399993,0.466749996,0.457399994,0.440649986,0.380800009,0.393099993,39,54,341,246,223,306,87,1296,4.199999809,34.0200119,26.5,16.5,1106.199951,15.35730711,24.83298792,23.34103225,24.04817434,24.83298792,133.7453109,1256.230379,10,2582.663102
549.1222534,6,34.11686379,-14.19454922,1,0,1,0,0,0,0,0,1,1,0,3,23,3.5,7,0.202347234,1,0,0.07,3,1,0,2,0,38.6530571,0.182108819,0.171299994,0.186100006,0.307700008,0.434199989,0.545549989,0.414499998,0.33829999,0.384200007,35,50,331,243,208,305,72,1244,4.199999809,35.49001312,26.60000038,16.60000038,1164.900024,19.16533934,23.66016433,19.32011285,25,23.66016433,138.1553541,1184.301869,10,2521.359999
564.8114014,6,34.63431931,-14.64018726,1,0,1,0,0,1,1,0,1,1,1,3,51,3,3,0.910562575,3,0,0.029999999,5,1,0,5,0,9.454191208,0.354100496,0.139899999,0.169,0.189649999,0.377249986,0.406199992,0.379599988,0.349849999,0.336800009,39,42,334,319,220,511,35,1500,3.799999952,39.1700058,27.89999962,18.5,1657.800049,17,21.44452661,19.42728795,24.94682676,21.44452661,138.4178413,949.5863246,18,962.0560809
581.4235229,6,34.07413563,-14.38861575,1,0,1,0,0,0,0,0,0,1,1,4,74,12,12,0.809388936,5,0,0.01,5,2,6,8,0,1157.657837,0.343983322,0.142900005,0.151600003,0.264699996,0.338250011,0.340799987,0.386700004,0.247999996,0.307700008,43,56,350,260,240,321,92,1362,4.400000095,32.86998749,26.20000076,16.29999924,1104.599976,13.84529532,23.50977606,23.49738185,24.94848732,23.50977606,132.8477542,1274.402415,10,2456.52257
617.7625122,6,34.52170131,-14.21803282,0,0,0,0,0,0,0,0,1,0,0,3,72,1,1,0.202347234,1,0,0.029999999,2,1,0,1,0,522.6005249,0.161874503,0.141170132,0.16789053,0.259282534,0.350407624,0.419417037,0.429494263,0.383222131,0.35380171,35,34,346,340,183,410,42,1390,4.300000191,40.31999969,30,20.89999962,1659.099976,19.28650112,20.82547044,15.61079919,22.09297649,20.82547044,140.3603926,519.81413,17,1180.894914
664.2607422,6,34.51341243,-14.21756766,1,0,0,0,0,1,0,0,1,0,0,5,45,4.5,8,0.404694468,2,0,0.02,4,1,0,4,0,47.65217209,0.376358226,0.236437983,0.239696432,0.323350012,0.365487984,0.437510093,0.442015729,0.405040632,0.364615735,35,34,346,340,183,410,42,1390,4.300000191,38.83000946,30,20.89999962,1659.099976,15.43979577,21.73574789,17.73811905,23.0192123,21.73574789,135.4940823,536.9655769,17,1100.792502
706.0143433,6,34.52065677,-14.22658609,0,0,1,0,0,0,1,0,0,0,1,4,30,6,7,0.566572249,1,0,0.01,3,1,0,2,0,12.07188416,0.283280373,0.174400002,0.168400005,0.280999988,0.349949986,0.393700004,0.39594999,0.363099992,0.373400003,35,34,346,340,183,410,42,1390,4.300000191,40.6700058,30,20.89999962,1659.099976,17.10062491,19.41611667,16.44542931,21.54482385,19.41611667,141.484493,525.0092681,17,1182.65975
741.3150024,3,34.60049129,-14.42647344,1,0,0,0,1,1,1,0,0,0,0,6,46,4,8,0.809388936,2,100,0,9,0,0,8,0,169.4463501,0.080937251,0.155599996,0.173749998,0.221300006,0.32675001,0.360000014,0.325749993,0.336499989,0.305999994,36,33,337,313,192,438,29,1378,3.900000095,40.11000824,30,20.70000076,1785.800049,21.57872264,20.78662202,19.08736372,23.54484931,20.78662202,137.381445,546.5466274,17,941.8767453
741.3150024,6,34.51855527,-14.22234722,1,0,1,0,0,0,0,0,1,0,0,3,87,1.666666627,2,0.404694468,1,0,0,4,0,0,3,0,31.13910675,0.202343136,0.156661084,0.203318379,0.286705809,0.386894451,0.505321441,0.493963344,0.388907712,0.382315711,35,34,346,340,183,410,42,1390,4.300000191,40.31999969,30,20.89999962,1659.099976,17.52881648,20.43401806,16.72457254,21.39245341,20.43401806,143.264003,520.452779,17,1159.985982
741.3150635,6,34.51949458,-14.22037047,0,0,0,0,0,0,0,0,1,0,0,5,70,3.666666746,6,0.202347234,1,0,0.100000001,2,1,0,1,0,17.31679916,0.161874503,0.171299994,0.1954,0.282099992,0.38775,0.507499993,0.475050002,0.437849998,0.403699994,35,34,346,340,183,410,42,1390,4.300000191,40.31999969,30,20.89999962,1659.099976,18.67841739,19.57372058,15.73472803,22.0103002,19.57372058,140.2583924,520.9607921,17,1164.10072
750.1401978,6,34.07651064,-14.30828746,1,0,1,1,0,0,1,0,0,1,1,7,40,6,8,1.517604232,5,0,0.090000004,5,1,0,7,0,577.6086426,0.56656076,0.116022541,0.124788441,0.18543062,0.294371067,0.312194532,0.28141012,0.220978044,0.239801162,39,54,341,246,223,306,87,1296,4.199999809,35.71335417,26.5,16.5,1106.199951,18.72288711,23.55056968,22.00285955,25.02852862,23.55056968,136.0743705,1260.6113,10,2620.816079
761.9071045,6,34.50627677,-14.21486706,1,0,0,0,0,1,1,0,1,0,1,4,70,3.333333254,4,0.61513555,3,0,0,5,0,0,8,0,110.7309418,0.242811762,0.150199994,0.194649994,0.322349995,0.393700004,0.504100025,0.481299996,0.402649999,0.405000001,35,34,346,340,183,410,42,1390,4.300000191,39.11000824,30,20.89999962,1659.099976,14.7543961,20.29975723,13.91316857,22.92511887,20.29975723,138.1390961,560.1591213,17,1015.872699
765.6774902,6,34.51771152,-14.22545558,1,0,1,0,0,1,1,0,0,0,1,5,42,4.5,6,0.412788361,2,100,0.050000001,5,1,0,4,0,325.61203,0.287327235,0.159899995,0.200000003,0.301250011,0.346749991,0.412050009,0.414200008,0.346850008,0.351000011,35,34,346,340,183,410,42,1390,4.300000191,40.6700058,30,20.89999962,1659.099976,17.14769169,19.99251169,15.61447292,21.50153627,19.99251169,142.142318,525.2094367,17,1160.42171
809.4819336,6,34.5802536,-14.61173916,1,0,1,0,0,0,1,0,0,1,1,4,65,4.666666508,8,2.063941717,4,100,2.320000045,5,2,4,8,0,78.23755646,1.173590153,0.159500003,0.189349994,0.246950001,0.338699996,0.396149993,0.372200012,0.33465001,0.326299995,41,47,358,328,226,516,52,1568,4.099999905,37.59999847,26.5,17.20000076,1759.400024,15.14275673,20.07326367,15.93292617,23.94417184,20.07326367,136.8879931,930.5173621,17.92060841,1774.461015
823.6832886,6,34.07408332,-14.31616391,0,0,1,0,0,0,1,0,0,0,0,4,35,5,5,0.607041717,2,0,0.01,3,1,0,2,0,27.73356438,0.121405885,0.165099993,0.204850003,0.299250007,0.547999978,0.507749975,0.371149987,0.372750014,0.368099988,39,54,341,246,223,306,87,1296,4.199999809,34.0200119,26.5,16.5,1106.199951,14.95125464,23.99601293,23.17024267,24.2354768,23.99601293,135.2749066,1259.232521,10,2592.317141
823.6832886,6,34.52165485,-14.21728916,1,0,1,0,0,0,1,0,0,0,1,4,42,5.333333492,11,0.202347234,1,0,0,4,0,0,3,0,29.91444588,0.121405885,0.141100004,0.167999998,0.259900004,0.350499988,0.419499993,0.429100007,0.382649988,0.353799999,35,34,346,340,183,410,42,1390,4.300000191,40.31999969,30,20.89999962,1659.099976,20.03357599,20.21737717,16.0781805,22.97961536,20.21737717,140.0034131,521.722098,17,1179.686204
823.6833496,3,34.59974356,-14.42711437,0,0,0,1,0,0,0,0,0,1,0,5,37,9.5,13,1.214083314,3,0,0.230000004,3,1,2,4,0,586.0852051,0.971247017,0.141879273,0.163257678,0.22275279,0.309235902,0.405036266,0.344232617,0.33760304,0.305999994,36,33,337,313,192,438,29,1378,3.900000095,40.11000824,30,20.70000076,1785.800049,22.85418516,20.35420963,19.90197312,23.95199021,20.35420963,136.7161555,549.475837,17,938.3390334
859.4956665,3,34.59858867,-14.42030863,1,0,1,0,0,0,1,0,0,1,1,7,43,7.25,12,1.214083433,3,43,0.079999998,5,3,6,6,0,583.7804565,0.465389192,0.145565804,0.174216146,0.281738674,0.378038835,0.461462274,0.401396596,0.313119273,0.356523416,36,33,337,313,192,438,29,1378,3.900000095,39.22542064,30,20.70000076,1785.800049,19.52079876,19.19476909,20.37559493,24.98666648,19.19476909,137.4395921,549.3520395,17,957.4903862
864.8674927,6,34.07124917,-14.31572252,1,0,1,1,0,1,0,0,1,0,0,4,54,6,6,0.809388876,2,0,0,4,0,0,3,0,25.81159401,0.404686272,0.184200004,0.199599996,0.30219999,0.58434999,0.497750014,0.435050011,0.44569999,0.435099989,39,54,341,246,223,306,87,1296,4.199999809,34.0200119,26.5,16.5,1106.199951,13.73742033,24.03688964,22.35259077,24.29213755,24.03688964,133.4092715,1261.973468,10,2580.02553
882.5178833,6,34.08728532,-14.32806478,1,0,1,0,0,0,1,0,0,1,0,8,49,8.600000381,11,1.112909794,2,80,0.01,4,1,0,3,0,52.02028656,0.283280373,0.151845642,0.178839635,0.291841059,0.354150201,0.517893778,0.385558517,0.376947504,0.374091788,39,53,346,250,219,309,82,1298,4.199999809,33.45000458,26.29999924,16.39999962,1174.400024,14.00902097,23.12985402,21.26784469,23.90495269,23.12985402,140.5132287,1264.509311,10,2620.106662
926.6437378,6,34.63108826,-14.64160156,1,0,1,0,0,1,1,0,0,0,0,8,54,6.142857075,11,0.809388936,2,100,0,4,0,0,6,0,144.5719147,0.647498026,0.143298719,0.163862027,0.193560718,0.387547378,0.417103314,0.389161062,0.318646931,0.325335107,39,42,334,319,220,511,35,1500,3.799999952,40.34887821,27.89999962,18.5,1657.800049,17.97294089,21.22145688,19.13790453,24.47979908,21.22145688,137.4098167,938.7735427,18,975.9141301
926.6437378,6,34.633358,-14.64003563,0,0,1,0,0,1,1,0,0,1,1,2,67,8,8,0.809388936,1,100,0,1,1,0,1,0,0,0.809372544,0.139899999,0.169,0.189649999,0.377249986,0.406199992,0.379599988,0.349849999,0.336800009,39,42,334,319,220,511,35,1500,3.799999952,39.1700058,27.89999962,18.5,1657.800049,16.95412186,21.04486233,16.16904158,24.0371019,21.04486233,138.0520518,946.7337641,18,962.7954354
956.5354614,1,34.74295044,-14.7199688,1,0,0,0,0,0,0,0,1,1,0,5,32,2,2,0.910562575,3,0,0,3,0,0,9,0,109.6452637,0.627263717,0.146200001,0.165000007,0.233150005,0.33950001,0.424050003,0.421849996,0.313800007,0.322699994,44,47,340,356,234,532,32,1585,4.099999905,37.40999603,27.20000076,17.79999924,1592.800049,13.86784045,20.02266208,11.72337944,20.59079939,20.02266208,140.6110026,1107.683788,18,1046.275367
971.9992065,3,34.58916519,-14.43542637,0,0,1,0,0,1,0,0,0,0,1,5,34,6.5,7,0.75104171,4,29,0.050000001,4,1,7,4,0,122.1245728,0.375514708,0.156533142,0.181102817,0.271165341,0.384998462,0.474103941,0.447669801,0.411982896,0.371185417,36,33,337,313,192,438,29,1378,3.900000095,39.52999115,30,20.70000076,1785.800049,20.96723388,20,16.50653708,24.0135328,20,138.2328304,553.9210572,17,898.4160741
988.4199829,3,34.59313074,-14.43779129,1,0,0,0,1,1,1,0,0,0,1,6,45,0,0,0.607041717,2,33,0.07,3,1,0,3,0,91.3482666,0.202343136,0.1280954,0.145643781,0.234487225,0.383097035,0.372067811,0.357853778,0.346288468,0.323630255,36,33,337,313,192,438,29,1378,3.900000095,40.06999969,30,20.70000076,1785.800049,24.97788525,20,19.73201585,24.06958539,20,138.1852573,554.9671947,17,896.938685
988.4199829,6,34.11759335,-14.18676996,1,0,1,0,0,1,0,0,0,1,0,7,39,5,8,0.202347234,1,0,0,3,1,0,2,0,9.490724564,0.101171568,0.179084687,0.11889522,0.247018891,0.502809342,0.552980724,0.465478239,0.387516486,0.382210114,35,50,331,243,208,305,72,1244,4.199999809,37.11998749,26.60000038,16.60000038,1164.900024,19.09440907,23.34504961,17.96635618,24.2354232,23.34504961,137.412715,1184.832988,10,2534.124258
997.9240112,6,34.07460334,-14.31614747,1,0,0,0,0,0,0,0,0,1,0,5,38,2.5,5,0.809388936,3,100,0,3,0,0,5,0,53.34438324,0.526092157,0.165133559,0.203757255,0.296840739,0.547272726,0.506470756,0.373441774,0.373499644,0.368972697,39,54,341,246,223,306,87,1296,4.199999809,34.05469264,26.5,16.5,1106.199951,14.61569234,23.59702815,23.10208295,24,23.59702815,135.4345434,1260.004458,10,2594.759976
1029.604126,6,34.07451332,-14.31657152,1,0,1,0,0,1,0,0,1,0,1,5,34,6,10,0.202347234,1,0,0,3,0,0,2,0,148.12677,0.121405885,0.163697908,0.20454577,0.289607322,0.521995192,0.511585898,0.371480664,0.372538364,0.361803823,39,54,341,246,223,306,87,1296,4.199999809,33.86127372,26.5,16.5,1106.199951,14.83537864,23.9338611,22.84284084,24.14134554,23.9338611,134.3212814,1258.90264,10,2593.462066
1029.604248,6,34.5157796,-14.20706504,1,0,0,0,0,0,0,0,0,1,1,4,74,5.333333492,12,0.607041717,2,0,0,4,0,0,4,0,65.85212708,0.485623509,0.175899997,0.183950007,0.26425001,0.343699992,0.448799998,0.416200012,0.396800011,0.379400015,32,34,341,341,183,406,42,1379,4.199999809,42.18999481,30,20.89999962,1631.5,18.96729676,22.14569367,17.16266817,23.38274827,22.14569367,139.4742367,520.6629786,17,1102.435705
1042.445435,3,34.59041527,-14.43840593,1,0,1,0,0,1,0,0,0,1,0,6,39,7,7,1.191736102,3,0,0,6,2,0,7,0,72.90782166,1.00724702,0.148300007,0.163363177,0.264813174,0.399199992,0.48886549,0.481144963,0.394412406,0.374500779,36,33,337,313,192,438,29,1378,3.900000095,39.52999115,30,20.70000076,1785.800049,21.71748908,20.41320582,17.76223677,23.41820966,20.41320582,139.0026516,549.0228937,17,892.5859027
1059.021484,6,34.53730402,-14.20819443,0,0,0,0,0,0,0,0,1,0,1,2,75,3.5,7,0.505868077,2,0,0.320000011,2,2,0,2,0,150.3251343,0.424920574,0.150303904,0.160965336,0.259330939,0.398076769,0.457607413,0.425045392,0.368456816,0.354612933,32.60106528,34,342.0017678,340.7996553,183,406.8014231,42,1381.203864,4.220035549,42.4099833,30,20.89999962,1637.029826,19.90851372,21.86365626,17.40176463,24.74119805,21.86365626,139.621387,507.4447794,17,1368.752793
1074.640137,6,34.1002701,-14.20660149,1,0,1,0,0,1,1,0,1,1,0,2,55,8,8,0.408694476,3,0,0,4,0,1,5,0,49.08332825,0.18610882,0.148699999,0.172399998,0.183249995,0.342799991,0.504800022,0.4296,0.366849989,0.350300014,35,50,331,243,208,305,72,1244,4.199999809,37.2700119,26.60000038,16.60000038,1164.900024,26.55134768,24.25184969,22.77004021,25.53756619,24.25184969,138.7687075,1235.04388,10,2598.95364
1090.169189,6,34.10000011,-14.20730488,1,0,1,0,0,1,0,0,1,0,1,5,38,0,0,0.101173617,1,0,0,4,1,0,3,0,67.29837036,0.068796664,0.148699999,0.172399998,0.183249995,0.342799991,0.504800022,0.4296,0.366849989,0.350300014,35,50,331,243,208,305,72,1244,4.199999809,37.2700119,26.60000038,16.60000038,1164.900024,26.17584897,24.04975566,21.3448779,25.20060261,24.04975566,137.9575635,1235.782844,10,2602.880217
1123.20459,6,34.52450168,-14.21542788,0,0,1,0,1,0,0,0,0,0,0,4,25,4,5,0.242816687,2,33,0,2,1,0,2,0,37.49908447,0.222577445,0.132100001,0.170550004,0.262300014,0.363350004,0.453550011,0.440299988,0.399300009,0.372799993,35,34,346,340,183,410,42,1390,4.300000191,42.58998871,30,20.89999962,1659.099976,21.15275125,21.62344854,15.82675052,22.89931823,21.62344854,139.7341792,516.753885,17,1207.100093
1153.156616,6,34.11614353,-14.19298092,1,0,0,0,0,1,1,0,0,1,1,4,74,4,12,0.303520858,2,0,0,3,1,0,4,0,22.07089806,0.151757352,0.186100006,0.153400004,0.279100001,0.35679999,0.532350004,0.448049992,0.354600012,0.360000014,35,50,331,243,208,305,72,1244,4.199999809,36.51000214,26.60000038,16.60000038,1164.900024,18.85010513,24.47252261,17.78956765,24.82540244,24.47252261,131.221844,1199.897672,10,2525.271089
1158.304688,3,34.58991969,-14.43625131,1,0,1,0,0,0,1,0,0,1,1,7,55,1.75,3,1.214083433,4,100,0.450000007,7,2,7,8,0,714.4967041,0.647497997,0.137099996,0.169100001,0.2667,0.391499996,0.426950008,0.454600006,0.393550009,0.372399986,36,33,337,313,192,438,29,1378,3.900000095,39.52999115,30,20.70000076,1785.800049,22.42751324,20.21690086,17.61244231,24.54138667,20.21690086,137.7532123,560.2432975,17,897.3393147
1176.69043,6,34.5230886,-14.21487331,0,0,1,0,0,0,0,0,0,1,0,5,76,2.333333254,4,0.202347234,1,100,0.100000001,2,1,0,1,0,28.91216278,0.169968233,0.141000003,0.161500007,0.268649995,0.358850002,0.455300003,0.41049999,0.383049995,0.363799989,35,34,346,340,183,410,42,1390,4.300000191,40.5200119,30,20.89999962,1659.099976,20.60109287,21.67894082,14.73589499,23.43146481,21.67894082,139.9626281,516.7695363,17,1192.222881
1188.004761,6,34.51982352,-14.21825239,1,0,1,0,1,0,0,0,1,1,1,2,49,0,0,0.809388936,3,0,0.100000001,5,1,0,5,0,115.9297943,0.526092142,0.14947176,0.181479299,0.255906132,0.367243507,0.458056152,0.442156873,0.41003102,0.368392956,35,34,346,340,183,410,42,1390,4.300000191,40.31999969,30,20.89999962,1659.099976,18.39162231,20.71016339,16.43748948,22.64655982,20.71016339,139.7148346,518.6546237,17,1163.499879
1210.480591,6,34.52501691,-14.22046584,1,0,1,0,0,1,0,0,0,1,0,7,57,4,12,0.858356953,4,0,0.420000006,4,3,0,7,0,798.8950195,0.59893566,0.145300001,0.149617265,0.218389696,0.353966335,0.496976617,0.479031002,0.432287932,0.367832682,35,34,346,340,183,410,42,1390,4.300000191,41.90222204,30,20.89999962,1659.099976,19.58922009,20.73789209,13.70425322,20.75450594,20.73789209,139.0945651,517.8775727,17,1212.085925
1235.524902,6,34.0763297,-14.31738292,1,0,1,0,0,0,0,0,1,0,0,3,32,4,5,0.202347234,1,0,0,3,0,0,2,0,119.6029816,0.121405885,0.153600007,0.169850007,0.245649993,0.321150005,0.519299984,0.459899992,0.419200003,0.336199999,39,54,341,246,223,306,87,1296,4.199999809,33.89000702,26.5,16.5,1106.199951,14.05136852,24,22.23036541,23.71580368,24,135.213279,1257.358108,10,2600.063479
1235.525024,6,34.63405991,-14.62941265,1,0,1,0,0,0,1,0,1,0,1,3,59,5.5,6,0.202347234,1,0,0,3,0,0,2,0,16.24113083,0.161874503,0.126955409,0.144736871,0.184974889,0.352890469,0.45182374,0.43583412,0.347353469,0.345194955,39,42,334,319,220,511,35,1500,3.799999952,38.02999115,27.89999962,18.5,1657.800049,15.95626274,21.16119728,17.30544808,23.19105277,21.16119728,140.4675259,944.2527802,18,899.5529682
1235.525024,6,34.07469197,-14.31657473,1,0,1,0,0,0,0,0,1,0,0,4,63,5.333333492,10,0.202347234,1,0,0,4,0,0,3,0,19.85824776,0.080937251,0.163485373,0.200129013,0.281772235,0.51373724,0.508053085,0.381387175,0.376505962,0.36365465,39,54,341,246,223,306,87,1296,4.199999809,33.97022887,26.5,16.5,1106.199951,15.28025665,23.64414154,22.84204119,24.13289803,23.64414154,134.7407887,1261.339254,10,2594.278691
1235.525024,6,34.07343108,-14.31303185,1,0,1,0,0,0,1,0,1,0,0,2,61,5,5,0.505868077,2,0,0,4,0,0,3,0,19.16014481,0.080937251,0.163699999,0.19145,0.251800001,0.43355,0.4736,0.420549989,0.345600009,0.368499994,39,54,341,246,223,306,87,1296,4.199999809,34.0200119,26.5,16.5,1106.199951,14.5263029,24.10556532,21.43485714,23.52818068,24.10556532,135.6448442,1259.280019,10,2595.6102
1235.525024,6,34.51892446,-14.22181337,0,0,1,0,0,1,0,0,0,0,1,7,42,7,10,0.202347234,1,100,0.200000003,2,1,0,1,0,35.73912811,0.182108819,0.154599994,0.203950003,0.288850009,0.391000003,0.519400001,0.505050004,0.385600001,0.375800014,35,34,346,340,183,410,42,1390,4.300000191,40.31999969,30,20.89999962,1659.099976,17.574003,20.05799017,15.63745502,21.0054143,20.05799017,140.5184575,519.0802616,17,1161.926957
1235.525024,6,34.51933359,-14.22032868,0,0,1,1,0,0,0,0,1,1,1,5,30,12,12,0.202347234,1,0,0.210000003,1,2,0,2,0,87.75941467,0.202343136,0.171299994,0.1954,0.282099992,0.38775,0.507499993,0.475050002,0.437849998,0.403699994,35,34,346,340,183,410,42,1390,4.300000191,40.31999969,30,20.89999962,1659.099976,18.20792148,19.78153971,15.48869801,22.15181317,19.78153971,139.7346486,520.4216859,17,1162.626756
1235.525024,6,34.10048986,-14.2074023,1,0,0,0,0,0,0,0,0,0,1,3,29,4.5,5,0.202347234,1,100,0,2,0,7,2,0,68.86373901,0.161874503,0.148699999,0.172399998,0.183249995,0.342799991,0.504800022,0.4296,0.366849989,0.350300014,35,50,331,243,208,305,72,1244,4.199999809,37.2700119,26.60000038,16.60000038,1164.900024,24.81725516,24.02742041,19.54247794,25.00042788,24.02742041,137.4761312,1236.531698,10,2600.214455
1400.261597,3,34.59236528,-14.43912323,0,0,0,1,1,1,1,0,0,1,1,5,36,8,8,1.821125031,3,33,0,2,1,7,3,0,123.4254837,0.607029408,0.148030825,0.15531541,0.253439573,0.39900282,0.467160681,0.453614038,0.373233253,0.354985481,36,33,337,313,192,438,29,1378,3.900000095,39.53726089,30,20.70000076,1785.800049,21.90715296,20.50913999,18.70014745,23.99833841,20.50913999,138.9061245,550.5862838,17,892.6334867
1460.166016,3,34.59771866,-14.42264957,1,0,1,0,1,1,1,0,0,0,0,11,55,5.166666508,11,0.607041717,2,0,1.799999952,2,1,3,4,0,139.5763855,0.445154876,0.140959073,0.187116673,0.261553489,0.397930984,0.446594235,0.350825183,0.331667479,0.34787208,36,33,337,313,192,438,29,1378,3.900000095,38.95998383,30,20.70000076,1785.800049,21.05146629,19.87383042,21.02756354,24.4636381,19.87383042,138.9956852,546.8356415,17,948.1683659
1464.325928,6,34.51918506,-14.21802255,1,0,0,0,0,0,0,0,0,1,0,7,62,3.5,8,0.607041657,1,50,0,4,0,0,3,0,2.779710054,0.546326458,0.151999995,0.185550004,0.254700005,0.372299999,0.469700009,0.446099997,0.418300003,0.372799993,35,34,346,340,183,410,42,1390,4.300000191,40.31999969,30,20.89999962,1659.099976,18.445228,20.80139088,15.99064481,23.00646967,20.80139088,139.3278035,519.1527264,17,1157.085896
1469.272949,3,34.59862487,-14.42184676,1,0,1,0,1,1,1,0,0,1,1,5,40,6,8,1.315256953,3,57,0.290000007,4,2,7,6,0,315.8560791,0.748669595,0.157190323,0.186200478,0.261969443,0.383827858,0.383877843,0.332461588,0.322427689,0.311375536,36,33,337,313,192,438,29,1378,3.900000095,39.17602244,30,20.70000076,1785.800049,20.06527911,19.27854676,20.65250591,24,19.27854676,137.3018022,550.8412571,17,952.7483491
1594.22583,3,34.59668381,-14.43841165,1,0,1,0,1,1,0,0,1,1,0,5,39,0.5,1,0.910562515,3,100,0.200000003,5,2,0,6,0,100.4666672,0.627263717,0.128924312,0.149693022,0.236907044,0.380632746,0.37532202,0.346411957,0.317823838,0.340527161,36,33,337,313,192,438,29,1378,3.900000095,40.06999969,30,20.70000076,1785.800049,22.70108073,20.71116416,17.08903153,24.03863615,20.71116416,136.5166365,559.4364822,17,898.793024
1647.366699,6,34.07268558,-14.32217841,1,0,1,1,0,1,1,0,0,0,0,5,57,4.75,7,0.809388936,1,75,0.699999988,4,1,0,4,0,630.3175049,0.364217639,0.127900004,0.144800007,0.206750005,0.293300003,0.430700004,0.424950004,0.364600003,0.326799989,39,54,341,246,223,306,87,1296,4.199999809,33.4200058,26.5,16.5,1106.199951,13.60707543,23.05293144,21.88174402,24.13016793,23.05293144,137.6773111,1258.757316,10,2573.973338
1647.366699,6,34.52049224,-14.2164896,0,0,1,0,0,0,0,0,0,0,1,5,36,8.5,12,0.202347234,1,0,0.02,3,1,0,1,0,26.01093864,0.182108819,0.14100872,0.163390208,0.249493753,0.354835938,0.460896808,0.436767765,0.380322297,0.362928282,35,34,346,340,183,410,42,1390,4.300000191,40.50257676,30,20.89999962,1659.099976,19.03643287,20.01035332,15.87461714,22.9679766,20.01035332,139.9739232,516.8586879,17,1167.280435
1667.95874,6,34.63380432,-14.64230824,1,0,1,0,0,0,1,0,1,0,1,4,68,5.75,9,0.809388936,1,0,0.480000004,3,2,1,4,0,546.1629639,0.323749006,0.140799999,0.161249995,0.193900004,0.386449993,0.435600013,0.434599996,0.330599993,0.344199985,39,42,334,319,220,511,35,1500,3.799999952,40.34999847,27.89999962,18.5,1657.800049,16.37246523,21.36863401,16.71415318,24.11430569,21.36863401,138.0871661,951.5481043,18,975.3344974
1803.19873,6,34.63956451,-14.63350677,1,0,1,0,0,1,1,0,1,0,0,5,35,3.5,4,0.303520858,2,0,0.01,4,1,0,4,0,47.32099152,0.149733916,0.142428024,0.161535422,0.194310715,0.385102057,0.453495138,0.392928559,0.322650992,0.321183788,39,42,334,319,220,511,35,1500,3.799999952,39.13593378,27.89999962,18.5,1657.800049,16.39843628,22,17.07222517,24.00554175,22,138.9748918,971.8344586,18.23743002,915.2256916
1853.287476,3,34.59870962,-14.42195461,1,0,1,0,0,0,1,0,1,1,0,3,57,7,9,0.809388936,1,0,0.710000023,3,2,7,2,0,408.0791931,0.404686272,0.162670709,0.185479952,0.262351534,0.376065798,0.362360241,0.324099096,0.319490985,0.297925671,36,33,337,313,192,438,29,1378,3.900000095,39.2437125,30,20.70000076,1785.800049,20.09058659,19.19767049,21.25043164,24,19.19767049,137.6414931,551.0136767,17,952.6068922
1976.839966,6,34.07767866,-14.32532008,1,0,1,0,0,1,0,0,0,0,0,5,35,5,8,0.607041717,2,75,0,4,0,0,3,0,25.67260742,0.202343136,0.133399993,0.127849996,0.209849998,0.326200008,0.484499991,0.393000007,0.375200003,0.348199993,39,54,341,246,223,306,87,1296,4.199999809,32.9200058,26.5,16.5,1106.199951,15.66520784,24.13189767,21.27436058,24.00241378,24.13189767,134.3502631,1246.832349,10,2588.301976
2118.042969,6,34.52140225,-14.2173487,1,0,1,0,0,1,1,1,1,0,0,5,62,4,6,0.202347234,1,0,0,3,0,0,2,0,87.81183624,0.141640186,0.141100004,0.167999998,0.259900004,0.350499988,0.419499993,0.429100007,0.382649988,0.353799999,35,34,346,340,183,410,42,1390,4.300000191,40.31999969,30,20.89999962,1659.099976,19.44282166,21.18313795,16.0200717,22.67786603,21.18313795,140.2498226,520.5289652,17,1177.303098
